txid,input_wallet,output_wallet,amount,fee,script_type,pattern_label,timestamp_tx,timestamp_obs,src_ip,dst_ip,src_port,dst_port,observation_delay_ms
TX_000209,wallet_095,wallet_013,0.1846545,0.00092585,P2PKH,normal,2026-03-03 18:47:44,2026-03-03 18:47:44.724,45.117.163.214,52.138.32.250,55333,8333,724.0
TX_000210,wallet_028,wallet_034,0.04388997,0.00019642,P2PKH,normal,2026-03-03 18:56:37,2026-03-03 18:56:37.711,172.152.109.9,172.12.170.59,65368,8333,711.0
TX_000210,wallet_028,wallet_034,0.04388997,0.00019642,P2PKH,normal,2026-03-03 18:56:37,2026-03-03 18:56:38.007,52.37.68.36,45.197.165.88,51478,8333,1007.0
TX_000210,wallet_028,wallet_034,0.04388997,0.00019642,P2PKH,normal,2026-03-03 18:56:37,2026-03-03 18:56:38.069,198.42.119.98,185.42.95.91,53476,8333,1069.0
TX_000211,wallet_023,wallet_071,0.02247733,6.052e-05,P2PKH,normal,2026-03-03 19:14:18,2026-03-03 19:14:18.480,198.42.119.98,52.24.194.13,54813,8333,480.0
TX_000211,wallet_023,wallet_071,0.02247733,6.052e-05,P2PKH,normal,2026-03-03 19:14:18,2026-03-03 19:14:18.604,198.58.36.189,13.153.120.136,51364,8333,604.0
TX_000211,wallet_023,wallet_071,0.02247733,6.052e-05,P2PKH,normal,2026-03-03 19:14:18,2026-03-03 19:14:18.874,172.174.190.229,104.24.56.60,62192,8333,874.0
TX_000211,wallet_023,wallet_071,0.02247733,6.052e-05,P2PKH,normal,2026-03-03 19:14:18,2026-03-03 19:14:19.567,192.130.234.28,198.191.144.138,62764,8333,1567.0
TX_000211,wallet_023,wallet_071,0.02247733,6.052e-05,P2PKH,normal,2026-03-03 19:14:18,2026-03-03 19:14:20.028,104.144.51.184,45.197.165.88,54155,8333,2028.0
TX_000212,wallet_058,wallet_089,0.34471812,0.00108749,P2PKH,normal,2026-03-03 19:48:05,2026-03-03 19:48:05.130,198.191.144.138,52.138.32.250,54243,8333,130.0
TX_000212,wallet_058,wallet_089,0.34471812,0.00108749,P2PKH,normal,2026-03-03 19:48:05,2026-03-03 19:48:05.580,13.153.17.99,45.197.165.88,51318,8333,580.0
TX_000212,wallet_058,wallet_089,0.34471812,0.00108749,P2PKH,normal,2026-03-03 19:48:05,2026-03-03 19:48:06.077,45.216.164.130,185.148.50.181,51049,8333,1077.0
TX_000213,wallet_030,wallet_037,0.54354413,0.00198724,P2SH,normal,2026-03-03 20:11:20,2026-03-03 20:11:20.168,185.55.168.128,104.175.185.30,50955,8333,168.0
TX_000213,wallet_030,wallet_037,0.54354413,0.00198724,P2SH,normal,2026-03-03 20:11:20,2026-03-03 20:11:20.891,198.40.96.196,172.92.217.89,53065,8333,891.0
TX_000213,wallet_030,wallet_037,0.54354413,0.00198724,P2SH,normal,2026-03-03 20:11:20,2026-03-03 20:11:21.081,45.249.129.196,172.7.190.71,54520,8333,1081.0
TX_000213,wallet_030,wallet_037,0.54354413,0.00198724,P2SH,normal,2026-03-03 20:11:20,2026-03-03 20:11:21.486,45.192.150.110,13.93.57.36,57647,8333,1486.0
TX_000214,wallet_059,wallet_010,1.31257434,0.00460225,P2WPKH,normal,2026-03-03 20:22:20,2026-03-03 20:22:20.325,45.216.164.130,45.208.223.2,50113,8333,325.0
TX_000214,wallet_059,wallet_010,1.31257434,0.00460225,P2WPKH,normal,2026-03-03 20:22:20,2026-03-03 20:22:20.814,45.253.21.219,13.93.57.36,51244,8333,814.0
TX_000215,wallet_081,wallet_076,0.20426577,0.00073221,P2WPKH,normal,2026-03-03 21:16:28,2026-03-03 21:16:28.692,104.24.56.60,198.191.144.138,64067,8333,692.0
TX_000215,wallet_081,wallet_076,0.20426577,0.00073221,P2WPKH,normal,2026-03-03 21:16:28,2026-03-03 21:16:28.798,52.37.68.36,13.153.17.99,54620,8333,798.0
TX_000215,wallet_081,wallet_076,0.20426577,0.00073221,P2WPKH,normal,2026-03-03 21:16:28,2026-03-03 21:16:29.109,104.154.83.126,13.57.115.151,52931,8333,1109.0
TX_000215,wallet_081,wallet_076,0.20426577,0.00073221,P2WPKH,normal,2026-03-03 21:16:28,2026-03-03 21:16:29.680,172.7.190.71,172.152.109.9,49554,8333,1680.0
TX_000215,wallet_081,wallet_076,0.20426577,0.00073221,P2WPKH,normal,2026-03-03 21:16:28,2026-03-03 21:16:30.213,198.42.119.98,198.176.84.216,54069,8333,2213.0
TX_000216,wallet_055,wallet_015,0.15902952,0.00049025,P2SH,normal,2026-03-03 21:49:54,2026-03-03 21:49:54.616,192.130.234.28,192.139.245.200,62893,8333,616.0
TX_000217,wallet_035,wallet_019,0.31808807,0.00019311,P2PKH,normal,2026-03-03 23:17:21,2026-03-03 23:17:21.476,45.216.164.130,185.42.95.91,58040,8333,476.0
TX_000217,wallet_035,wallet_019,0.31808807,0.00019311,P2PKH,normal,2026-03-03 23:17:21,2026-03-03 23:17:22.111,198.42.119.98,45.208.223.2,50877,8333,1111.0
TX_000218,wallet_040,wallet_077,0.05979609,0.00027542,P2SH,normal,2026-03-03 23:27:06,2026-03-03 23:27:06.097,198.176.84.216,104.24.56.60,64392,18332,97.0
TX_000218,wallet_040,wallet_077,0.05979609,0.00027542,P2SH,normal,2026-03-03 23:27:06,2026-03-03 23:27:06.482,104.144.51.184,172.40.161.41,64118,8333,482.0
TX_000218,wallet_040,wallet_077,0.05979609,0.00027542,P2SH,normal,2026-03-03 23:27:06,2026-03-03 23:27:06.737,198.222.26.98,13.153.17.99,59110,8333,737.0
TX_000218,wallet_040,wallet_077,0.05979609,0.00027542,P2SH,normal,2026-03-03 23:27:06,2026-03-03 23:27:07.035,185.55.168.128,198.42.119.98,65318,18333,1035.0
TX_000218,wallet_040,wallet_077,0.05979609,0.00027542,P2SH,normal,2026-03-03 23:27:06,2026-03-03 23:27:07.835,13.93.57.36,104.154.83.126,57184,8333,1835.0
TX_000219,wallet_037,wallet_057,0.31060359,0.00027032,P2SH,normal,2026-03-04 00:37:20,2026-03-04 00:37:20.074,13.21.142.76,52.24.194.13,60503,8333,74.0
TX_000219,wallet_037,wallet_057,0.31060359,0.00027032,P2SH,normal,2026-03-04 00:37:20,2026-03-04 00:37:20.834,172.7.190.71,172.156.163.44,49199,8333,834.0
TX_000219,wallet_037,wallet_057,0.31060359,0.00027032,P2SH,normal,2026-03-04 00:37:20,2026-03-04 00:37:21.269,198.40.96.196,45.216.164.130,59228,8333,1269.0
TX_000219,wallet_037,wallet_057,0.31060359,0.00027032,P2SH,normal,2026-03-04 00:37:20,2026-03-04 00:37:21.861,185.148.50.181,185.103.69.17,65274,18333,1861.0
TX_000220,wallet_090,wallet_052,0.31175665,0.00152122,P2SH,normal,2026-03-04 00:50:08,2026-03-04 00:50:08.145,172.174.190.229,185.148.50.181,62687,8333,145.0
TX_000220,wallet_090,wallet_052,0.31175665,0.00152122,P2SH,normal,2026-03-04 00:50:08,2026-03-04 00:50:08.576,185.55.168.128,192.139.245.200,51934,8333,576.0
TX_000220,wallet_090,wallet_052,0.31175665,0.00152122,P2SH,normal,2026-03-04 00:50:08,2026-03-04 00:50:09.143,192.179.109.88,45.197.165.88,62074,8333,1143.0
TX_000221,wallet_064,wallet_057,0.19586015,0.00014679,P2PKH,normal,2026-03-04 01:01:01,2026-03-04 01:01:01.113,185.103.69.17,52.1.245.185,53435,8333,113.0
TX_000221,wallet_064,wallet_057,0.19586015,0.00014679,P2PKH,normal,2026-03-04 01:01:01,2026-03-04 01:01:01.430,185.42.95.91,104.59.211.9,59842,8333,430.0
TX_000221,wallet_064,wallet_057,0.19586015,0.00014679,P2PKH,normal,2026-03-04 01:01:01,2026-03-04 01:01:01.758,13.21.142.76,104.24.56.60,55794,8333,758.0
TX_000221,wallet_064,wallet_057,0.19586015,0.00014679,P2PKH,normal,2026-03-04 01:01:01,2026-03-04 01:01:02.406,13.57.115.151,185.27.24.98,52614,8333,1406.0
TX_000221,wallet_064,wallet_057,0.19586015,0.00014679,P2PKH,normal,2026-03-04 01:01:01,2026-03-04 01:01:02.933,185.42.95.91,185.103.69.17,53108,8333,1933.0
TX_000222,wallet_056,wallet_095,0.20875751,0.00040058,P2PKH,normal,2026-03-04 01:41:11,2026-03-04 01:41:11.512,45.117.163.214,13.227.235.165,57835,8332,512.0
TX_000222,wallet_056,wallet_095,0.20875751,0.00040058,P2PKH,normal,2026-03-04 01:41:11,2026-03-04 01:41:11.723,52.1.245.185,45.117.163.214,50473,8333,723.0
TX_000223,wallet_012,wallet_030,1.37641183,0.005,P2WPKH,normal,2026-03-04 02:14:52,2026-03-04 02:14:52.201,104.144.51.184,45.216.164.130,57285,80,201.0
TX_000223,wallet_012,wallet_030,1.37641183,0.005,P2WPKH,normal,2026-03-04 02:14:52,2026-03-04 02:14:52.776,172.152.109.9,45.249.129.196,58944,8333,776.0
TX_000223,wallet_012,wallet_030,1.37641183,0.005,P2WPKH,normal,2026-03-04 02:14:52,2026-03-04 02:14:53.004,198.58.36.189,104.59.211.9,63969,8333,1004.0
TX_000224,wallet_074,wallet_076,0.32463629,0.0015949,P2WPKH,normal,2026-03-04 03:12:57,2026-03-04 03:12:57.305,13.57.115.151,13.227.235.165,52491,8333,305.0
TX_000224,wallet_074,wallet_076,0.32463629,0.0015949,P2WPKH,normal,2026-03-04 03:12:57,2026-03-04 03:12:57.498,45.208.223.2,172.7.190.71,51172,8333,498.0
TX_000224,wallet_074,wallet_076,0.32463629,0.0015949,P2WPKH,normal,2026-03-04 03:12:57,2026-03-04 03:12:57.775,192.179.109.88,52.138.32.250,62278,8333,775.0
TX_000224,wallet_074,wallet_076,0.32463629,0.0015949,P2WPKH,normal,2026-03-04 03:12:57,2026-03-04 03:12:58.470,45.197.165.88,104.144.51.184,57633,8332,1470.0
TX_000224,wallet_074,wallet_076,0.32463629,0.0015949,P2WPKH,normal,2026-03-04 03:12:57,2026-03-04 03:12:58.542,104.24.56.60,52.138.32.250,63682,8333,1542.0
TX_000225,wallet_087,wallet_035,0.15325862,0.00049807,P2SH,normal,2026-03-04 03:51:00,2026-03-04 03:51:00.389,45.208.223.2,172.174.190.229,64257,8333,389.0
TX_000226,wallet_023,wallet_061,0.03274686,0.00013655,P2PKH,normal,2026-03-04 03:53:55,2026-03-04 03:53:55.493,45.216.164.130,198.176.84.216,65409,8333,493.0
TX_000226,wallet_023,wallet_061,0.03274686,0.00013655,P2PKH,normal,2026-03-04 03:53:55,2026-03-04 03:53:56.242,185.103.69.17,172.92.217.89,60750,8333,1242.0
TX_000226,wallet_023,wallet_061,0.03274686,0.00013655,P2PKH,normal,2026-03-04 03:53:55,2026-03-04 03:53:56.483,45.253.21.219,198.222.26.98,63766,8332,1483.0
TX_000226,wallet_023,wallet_061,0.03274686,0.00013655,P2PKH,normal,2026-03-04 03:53:55,2026-03-04 03:53:57.161,45.249.142.221,104.175.185.30,57205,8333,2161.0
TX_000226,wallet_023,wallet_061,0.03274686,0.00013655,P2PKH,normal,2026-03-04 03:53:55,2026-03-04 03:53:57.721,104.59.211.9,172.40.161.41,64848,8333,2721.0
TX_000227,wallet_036,wallet_024,0.04318301,0.00026527,P2PKH,normal,2026-03-04 04:55:41,2026-03-04 04:55:41.442,192.179.109.88,185.103.69.17,55687,8333,442.0
TX_000227,wallet_036,wallet_024,0.04318301,0.00026527,P2PKH,normal,2026-03-04 04:55:41,2026-03-04 04:55:42.030,185.148.50.181,45.197.165.88,49791,8334,1030.0
TX_000227,wallet_036,wallet_024,0.04318301,0.00026527,P2PKH,normal,2026-03-04 04:55:41,2026-03-04 04:55:42.447,13.227.235.165,52.24.194.13,65033,8333,1447.0
TX_000228,wallet_063,wallet_012,0.42425957,0.00106952,P2PKH,normal,2026-03-04 05:18:07,2026-03-04 05:18:07.564,185.42.95.91,198.176.84.216,58013,8333,564.0
TX_000228,wallet_063,wallet_012,0.42425957,0.00106952,P2PKH,normal,2026-03-04 05:18:07,2026-03-04 05:18:07.940,13.153.120.136,13.21.142.76,50112,18332,940.0
TX_000228,wallet_063,wallet_012,0.42425957,0.00106952,P2PKH,normal,2026-03-04 05:18:07,2026-03-04 05:18:08.049,13.227.235.165,13.93.57.36,60864,8333,1049.0
TX_000228,wallet_063,wallet_012,0.42425957,0.00106952,P2PKH,normal,2026-03-04 05:18:07,2026-03-04 05:18:08.337,185.27.24.98,13.57.115.151,57273,8333,1337.0
TX_000228,wallet_063,wallet_012,0.42425957,0.00106952,P2PKH,normal,2026-03-04 05:18:07,2026-03-04 05:18:08.659,13.93.57.36,192.139.245.200,50984,8333,1659.0
TX_000229,wallet_042,wallet_086,0.08262263,0.00010061,P2PKH,normal,2026-03-04 05:37:32,2026-03-04 05:37:32.639,45.254.237.164,172.156.163.44,54844,8333,639.0
TX_000229,wallet_042,wallet_086,0.08262263,0.00010061,P2PKH,normal,2026-03-04 05:37:32,2026-03-04 05:37:33.295,185.42.95.91,192.139.245.200,60908,8332,1295.0
TX_000230,wallet_053,wallet_089,0.1549524,0.00044169,P2SH,normal,2026-03-04 05:59:58,2026-03-04 05:59:58.631,172.40.161.41,45.40.56.246,55320,8333,631.0
TX_000230,wallet_053,wallet_089,0.1549524,0.00044169,P2SH,normal,2026-03-04 05:59:58,2026-03-04 05:59:59.185,13.93.57.36,45.117.163.214,54904,8333,1185.0
TX_000230,wallet_053,wallet_089,0.1549524,0.00044169,P2SH,normal,2026-03-04 05:59:58,2026-03-04 05:59:59.327,172.152.109.9,185.148.50.181,56321,8333,1327.0
TX_000231,wallet_052,wallet_098,0.25610539,0.00076594,P2PKH,normal,2026-03-04 06:14:49,2026-03-04 06:14:49.050,198.172.69.180,104.175.185.30,55753,8333,50.0
TX_000231,wallet_052,wallet_098,0.25610539,0.00076594,P2PKH,normal,2026-03-04 06:14:49,2026-03-04 06:14:49.448,192.130.234.28,172.92.217.89,59755,8333,448.0
TX_000231,wallet_052,wallet_098,0.25610539,0.00076594,P2PKH,normal,2026-03-04 06:14:49,2026-03-04 06:14:49.649,13.153.17.99,45.216.164.130,53793,8333,649.0
TX_000231,wallet_052,wallet_098,0.25610539,0.00076594,P2PKH,normal,2026-03-04 06:14:49,2026-03-04 06:14:50.237,198.42.119.98,104.24.56.60,61393,8333,1237.0
TX_000232,wallet_041,wallet_033,1.43550317,0.00246745,P2WPKH,normal,2026-03-04 06:53:13,2026-03-04 06:53:13.650,13.57.115.151,172.156.163.44,59040,8333,650.0
TX_000232,wallet_041,wallet_033,1.43550317,0.00246745,P2WPKH,normal,2026-03-04 06:53:13,2026-03-04 06:53:13.861,45.216.164.130,185.103.69.17,65116,8333,861.0
TX_000232,wallet_041,wallet_033,1.43550317,0.00246745,P2WPKH,normal,2026-03-04 06:53:13,2026-03-04 06:53:14.089,192.130.234.28,52.24.194.13,60844,8333,1089.0
TX_000232,wallet_041,wallet_033,1.43550317,0.00246745,P2WPKH,normal,2026-03-04 06:53:13,2026-03-04 06:53:14.742,172.92.217.89,198.176.84.216,59205,8333,1742.0
TX_000233,wallet_052,wallet_066,0.76482809,0.00321803,P2PKH,normal,2026-03-04 07:09:26,2026-03-04 07:09:26.180,172.92.217.89,198.40.96.196,49210,443,180.0
TX_000233,wallet_052,wallet_066,0.76482809,0.00321803,P2PKH,normal,2026-03-04 07:09:26,2026-03-04 07:09:26.630,104.154.83.126,172.40.161.41,50213,8333,630.0
TX_000233,wallet_052,wallet_066,0.76482809,0.00321803,P2PKH,normal,2026-03-04 07:09:26,2026-03-04 07:09:27.005,45.249.142.221,13.21.142.76,52563,18333,1005.0
TX_000234,wallet_070,wallet_060,0.27234266,0.0006287,P2PKH,normal,2026-03-04 07:19:55,2026-03-04 07:19:55.129,185.148.50.181,198.42.119.98,59621,8333,129.0
TX_000234,wallet_070,wallet_060,0.27234266,0.0006287,P2PKH,normal,2026-03-04 07:19:55,2026-03-04 07:19:55.269,192.130.234.28,172.76.112.41,60153,8333,269.0
TX_000234,wallet_070,wallet_060,0.27234266,0.0006287,P2PKH,normal,2026-03-04 07:19:55,2026-03-04 07:19:55.590,52.138.32.250,172.12.170.59,51373,8333,590.0
TX_000235,wallet_047,wallet_080,1.33222997,0.005,P2SH,normal,2026-03-04 07:22:57,2026-03-04 07:22:57.787,172.7.190.71,104.24.56.60,61798,8333,787.0
TX_000236,wallet_098,wallet_007,0.63979351,0.00075213,P2SH,normal,2026-03-04 07:27:54,2026-03-04 07:27:54.220,104.59.211.9,198.191.144.138,61561,8333,220.0
TX_000236,wallet_098,wallet_007,0.63979351,0.00075213,P2SH,normal,2026-03-04 07:27:54,2026-03-04 07:27:54.654,13.57.115.151,52.37.68.36,56543,8333,654.0
TX_000236,wallet_098,wallet_007,0.63979351,0.00075213,P2SH,normal,2026-03-04 07:27:54,2026-03-04 07:27:54.779,172.174.190.229,45.117.163.214,49809,8333,779.0
TX_000236,wallet_098,wallet_007,0.63979351,0.00075213,P2SH,normal,2026-03-04 07:27:54,2026-03-04 07:27:54.936,104.24.56.60,172.156.163.44,54726,18333,936.0
TX_000237,wallet_037,wallet_057,0.02795812,0.00017347,P2PKH,normal,2026-03-04 07:30:59,2026-03-04 07:30:59.610,104.144.51.184,172.156.163.44,64970,8333,610.0
TX_000238,wallet_004,wallet_081,1.26264225,0.00394332,P2PKH,normal,2026-03-04 07:42:39,2026-03-04 07:42:39.719,185.27.24.98,45.249.142.221,63379,8333,719.0
TX_000238,wallet_004,wallet_081,1.26264225,0.00394332,P2PKH,normal,2026-03-04 07:42:39,2026-03-04 07:42:39.872,198.172.69.180,52.138.32.250,55377,8333,872.0
TX_000238,wallet_004,wallet_081,1.26264225,0.00394332,P2PKH,normal,2026-03-04 07:42:39,2026-03-04 07:42:40.489,45.216.164.130,198.40.96.196,57844,8333,1489.0
TX_000238,wallet_004,wallet_081,1.26264225,0.00394332,P2PKH,normal,2026-03-04 07:42:39,2026-03-04 07:42:40.843,185.148.50.181,13.57.115.151,50778,8333,1843.0
TX_000239,wallet_021,wallet_040,0.28369978,0.00084411,P2SH,normal,2026-03-04 08:29:43,2026-03-04 08:29:43.552,45.40.56.246,172.152.109.9,60975,8333,552.0
TX_000239,wallet_021,wallet_040,0.28369978,0.00084411,P2SH,normal,2026-03-04 08:29:43,2026-03-04 08:29:43.691,198.222.26.98,52.1.245.185,64891,8333,691.0
TX_000239,wallet_021,wallet_040,0.28369978,0.00084411,P2SH,normal,2026-03-04 08:29:43,2026-03-04 08:29:43.767,52.138.32.250,185.27.24.98,58714,80,767.0
TX_000239,wallet_021,wallet_040,0.28369978,0.00084411,P2SH,normal,2026-03-04 08:29:43,2026-03-04 08:29:43.935,45.117.163.214,104.59.211.9,64583,8333,935.0
TX_000239,wallet_021,wallet_040,0.28369978,0.00084411,P2SH,normal,2026-03-04 08:29:43,2026-03-04 08:29:44.661,172.12.170.59,104.144.51.184,61850,8333,1661.0
TX_000240,wallet_012,wallet_029,0.01648938,0.00013182,P2WPKH,normal,2026-03-04 09:00:30,2026-03-04 09:00:30.428,172.92.217.89,185.55.168.128,50614,8333,428.0
TX_000240,wallet_012,wallet_029,0.01648938,0.00013182,P2WPKH,normal,2026-03-04 09:00:30,2026-03-04 09:00:30.954,172.12.170.59,13.21.142.76,57952,8333,954.0
TX_000240,wallet_012,wallet_029,0.01648938,0.00013182,P2WPKH,normal,2026-03-04 09:00:30,2026-03-04 09:00:31.158,192.139.245.200,45.249.129.196,52320,8333,1158.0
TX_000240,wallet_012,wallet_029,0.01648938,0.00013182,P2WPKH,normal,2026-03-04 09:00:30,2026-03-04 09:00:31.560,13.93.57.36,104.59.211.9,56607,8333,1560.0
TX_000241,wallet_060,wallet_016,0.72459446,0.00242216,P2PKH,normal,2026-03-04 09:10:46,2026-03-04 09:10:46.585,104.59.211.9,52.24.194.13,64711,8333,585.0
TX_000241,wallet_060,wallet_016,0.72459446,0.00242216,P2PKH,normal,2026-03-04 09:10:46,2026-03-04 09:10:46.876,13.227.235.165,45.117.163.214,51739,8333,876.0
TX_000241,wallet_060,wallet_016,0.72459446,0.00242216,P2PKH,normal,2026-03-04 09:10:46,2026-03-04 09:10:47.657,172.174.190.229,45.192.150.110,53983,8333,1657.0
TX_000241,wallet_060,wallet_016,0.72459446,0.00242216,P2PKH,normal,2026-03-04 09:10:46,2026-03-04 09:10:48.166,172.92.217.89,185.27.24.98,56095,8333,2166.0
TX_000242,wallet_092,wallet_038,0.33182109,0.00091057,P2PKH,normal,2026-03-04 10:10:39,2026-03-04 10:10:39.093,185.103.69.17,104.144.51.184,63418,8333,93.0
TX_000242,wallet_092,wallet_038,0.33182109,0.00091057,P2PKH,normal,2026-03-04 10:10:39,2026-03-04 10:10:39.785,45.40.56.246,45.249.142.221,57602,8333,785.0
TX_000243,wallet_062,wallet_061,0.21922385,0.00033374,P2SH,normal,2026-03-04 10:13:59,2026-03-04 10:13:59.139,45.254.237.164,172.40.161.41,62172,8333,139.0
TX_000244,wallet_050,wallet_025,0.58023999,0.00272906,P2SH,normal,2026-03-04 10:20:07,2026-03-04 10:20:07.582,185.55.168.128,172.7.190.71,62901,8333,582.0
TX_000244,wallet_050,wallet_025,0.58023999,0.00272906,P2SH,normal,2026-03-04 10:20:07,2026-03-04 10:20:07.785,45.40.56.246,13.153.17.99,52435,443,785.0
TX_000244,wallet_050,wallet_025,0.58023999,0.00272906,P2SH,normal,2026-03-04 10:20:07,2026-03-04 10:20:07.938,198.222.26.98,52.24.194.13,60419,18332,938.0
TX_000245,wallet_018,wallet_009,0.22147646,0.00037194,P2SH,normal,2026-03-04 10:32:34,2026-03-04 10:32:34.720,52.37.68.36,13.153.17.99,64652,8333,720.0
TX_000245,wallet_018,wallet_009,0.22147646,0.00037194,P2SH,normal,2026-03-04 10:32:34,2026-03-04 10:32:35.052,198.176.84.216,45.40.56.246,62315,8333,1052.0
TX_000245,wallet_018,wallet_009,0.22147646,0.00037194,P2SH,normal,2026-03-04 10:32:34,2026-03-04 10:32:35.441,45.249.129.196,185.148.50.181,50767,8333,1441.0
TX_000245,wallet_018,wallet_009,0.22147646,0.00037194,P2SH,normal,2026-03-04 10:32:34,2026-03-04 10:32:35.766,198.42.119.98,198.58.36.189,60223,8333,1766.0
TX_000246,wallet_054,wallet_044,0.36194725,0.00174312,P2SH,normal,2026-03-04 10:40:42,2026-03-04 10:40:42.368,45.253.21.219,198.191.144.138,52370,18333,368.0
TX_000246,wallet_054,wallet_044,0.36194725,0.00174312,P2SH,normal,2026-03-04 10:40:42,2026-03-04 10:40:42.555,45.117.163.214,192.139.245.200,63671,8333,555.0
TX_000246,wallet_054,wallet_044,0.36194725,0.00174312,P2SH,normal,2026-03-04 10:40:42,2026-03-04 10:40:42.933,45.253.21.219,198.40.96.196,62808,8333,933.0
TX_000247,wallet_001,wallet_037,0.19253187,0.00075421,P2WPKH,normal,2026-03-04 11:00:56,2026-03-04 11:00:56.242,198.234.242.146,52.138.32.250,62494,8333,242.0
TX_000248,wallet_075,wallet_085,0.20385132,0.00055947,P2PKH,normal,2026-03-04 11:03:51,2026-03-04 11:03:51.432,172.152.109.9,45.192.150.110,54361,8333,432.0
TX_000248,wallet_075,wallet_085,0.20385132,0.00055947,P2PKH,normal,2026-03-04 11:03:51,2026-03-04 11:03:52.208,198.191.144.138,198.176.84.216,53596,8333,1208.0
TX_000248,wallet_075,wallet_085,0.20385132,0.00055947,P2PKH,normal,2026-03-04 11:03:51,2026-03-04 11:03:52.794,172.40.161.41,198.58.36.189,54845,8333,1794.0
TX_000248,wallet_075,wallet_085,0.20385132,0.00055947,P2PKH,normal,2026-03-04 11:03:51,2026-03-04 11:03:53.049,172.152.109.9,172.12.170.59,50235,8333,2049.0
TX_000248,wallet_075,wallet_085,0.20385132,0.00055947,P2PKH,normal,2026-03-04 11:03:51,2026-03-04 11:03:53.468,192.130.234.28,45.207.12.187,58129,8333,2468.0
TX_000249,wallet_069,wallet_062,0.05951646,0.0001566,P2SH,normal,2026-03-04 11:06:45,2026-03-04 11:06:45.567,198.176.84.216,45.197.165.88,53211,8333,567.0
TX_000249,wallet_069,wallet_062,0.05951646,0.0001566,P2SH,normal,2026-03-04 11:06:45,2026-03-04 11:06:45.864,198.42.119.98,198.191.144.138,63769,8333,864.0
TX_000249,wallet_069,wallet_062,0.05951646,0.0001566,P2SH,normal,2026-03-04 11:06:45,2026-03-04 11:06:46.399,13.153.17.99,52.24.194.13,60612,8333,1399.0
TX_000249,wallet_069,wallet_062,0.05951646,0.0001566,P2SH,normal,2026-03-04 11:06:45,2026-03-04 11:06:46.713,198.40.96.196,45.249.129.196,52113,8333,1713.0
TX_000250,wallet_070,wallet_049,0.40059991,0.00098387,P2PKH,normal,2026-03-04 11:15:23,2026-03-04 11:15:23.100,185.27.24.98,13.153.17.99,56174,8334,100.0
TX_000250,wallet_070,wallet_049,0.40059991,0.00098387,P2PKH,normal,2026-03-04 11:15:23,2026-03-04 11:15:23.380,52.1.245.185,52.138.32.250,57969,8333,380.0
TX_000250,wallet_070,wallet_049,0.40059991,0.00098387,P2PKH,normal,2026-03-04 11:15:23,2026-03-04 11:15:23.955,198.58.36.189,45.249.129.196,49443,8333,955.0
TX_000250,wallet_070,wallet_049,0.40059991,0.00098387,P2PKH,normal,2026-03-04 11:15:23,2026-03-04 11:15:24.140,45.197.165.88,172.92.217.89,49429,8333,1140.0
TX_000251,wallet_025,wallet_090,2.62770576,0.00338757,P2PKH,normal,2026-03-04 12:00:58,2026-03-04 12:00:58.362,192.130.234.28,45.216.164.130,58175,8333,362.0
TX_000251,wallet_025,wallet_090,2.62770576,0.00338757,P2PKH,normal,2026-03-04 12:00:58,2026-03-04 12:00:58.797,172.156.163.44,13.227.235.165,57409,8333,797.0
TX_000251,wallet_025,wallet_090,2.62770576,0.00338757,P2PKH,normal,2026-03-04 12:00:58,2026-03-04 12:00:59.156,52.1.245.185,45.192.150.110,62165,8333,1156.0
TX_000251,wallet_025,wallet_090,2.62770576,0.00338757,P2PKH,normal,2026-03-04 12:00:58,2026-03-04 12:00:59.213,198.191.144.138,52.1.245.185,61414,8333,1213.0
TX_000251,wallet_025,wallet_090,2.62770576,0.00338757,P2PKH,normal,2026-03-04 12:00:58,2026-03-04 12:00:59.871,13.153.120.136,198.222.26.98,58932,8333,1871.0
TX_000252,wallet_100,wallet_053,0.15209773,9.774e-05,P2SH,normal,2026-03-04 12:04:54,2026-03-04 12:04:54.115,198.172.69.180,45.253.21.219,59806,18332,115.0
TX_000252,wallet_100,wallet_053,0.15209773,9.774e-05,P2SH,normal,2026-03-04 12:04:54,2026-03-04 12:04:54.836,192.130.234.28,45.197.165.88,58942,8333,836.0
TX_000252,wallet_100,wallet_053,0.15209773,9.774e-05,P2SH,normal,2026-03-04 12:04:54,2026-03-04 12:04:55.415,192.139.245.200,185.148.50.181,51012,8333,1415.0
TX_000252,wallet_100,wallet_053,0.15209773,9.774e-05,P2SH,normal,2026-03-04 12:04:54,2026-03-04 12:04:56.079,198.176.84.216,52.1.245.185,59624,8333,2079.0
TX_000253,wallet_091,wallet_049,0.08386064,0.00021703,P2SH,normal,2026-03-04 12:09:20,2026-03-04 12:09:20.721,52.37.68.36,198.222.26.98,57652,80,721.0
TX_000254,wallet_084,wallet_020,0.11408282,0.0003383,P2PKH,normal,2026-03-04 12:11:21,2026-03-04 12:11:21.086,13.153.17.99,45.216.164.130,55375,8333,86.0
TX_000254,wallet_084,wallet_020,0.11408282,0.0003383,P2PKH,normal,2026-03-04 12:11:21,2026-03-04 12:11:21.866,13.21.142.76,45.249.129.196,64740,8334,866.0
TX_000254,wallet_084,wallet_020,0.11408282,0.0003383,P2PKH,normal,2026-03-04 12:11:21,2026-03-04 12:11:22.283,198.191.144.138,45.117.163.214,54722,8333,1283.0
